"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"800","EURX","CHF","EUR","79949695","-1.54790","0","0"
"800","EURX","AUD","EUR","79949585","-1.65780","0","0"
"800","EURX","NOK","EUR","79949184","-7.95560","0","0"
"800","EURX","RUB","EUR","79949479","-35.19300","0","0"
"800","EURX","MXN","EUR","79959395","-0.14024","0","0"
"800","EURB","USD","EUR","79959378","-1.21110","0","0"
"800","M","USD","KRW","79959574","1000.00000","0","0"
"800","EURB","JPY","EUR","79949397","-132.74000","0","0"
"800","EURX","CHF","EUR","79949696","-1.54820","0","0"
"800","EURX","RUB","EUR","79949480","-35.33300","0","0"
"800","EURX","MXN","EUR","79959396","-0.13994","0","0"
"800","2002","AUD","USD","80039898","0.78000","0","0"
"800","EURX","CHF","EUR","79949697","-1.54180","0","0"
"800","EURB","USD","EUR","79959472","-1.22660","0","0"
"800","EURX","MXN","EUR","79959397","-0.14017","0","0"
"800","EURB","JPY","EUR","79949398","-133.03000","0","0"
"800","EURX","NOK","EUR","79949187","-7.88940","0","0"
"800","M","USD","KRW","79959874","1000.00000","0","0"
"800","EURX","AUD","EUR","79949586","-1.65720","0","0"
"800","EURX","RUB","EUR","79949482","-35.37600","0","0"
"800","2002","DEM","USD","80039898","0.65000","0","0"
"800","EURX","CHF","EUR","79949698","-1.53660","0","0"
"800","EURB","USD","EUR","79959473","-1.21040","0","0"
"800","EURB","JPY","EUR","79949468","-133.41000","0","0"
"800","EURX","MXN","EUR","79959398","-0.14034","0","0"
"800","EURX","RUB","EUR","79949485","-35.32300","0","0"
"800","EURX","CHF","EUR","79949771","-1.53930","0","0"
"800","M","USD","KRW","79959889","1000.00000","0","0"
"800","EURX","NOK","EUR","79949188","-7.89320","0","0"
"800","2002","ESP","USD","80039898","0.01100","0","0"
"800","EURB","JPY","EUR","79949469","-134.64000","0","0"
"800","EURX","AUD","EUR","79949587","-1.66630","0","0"
"800","EURX","MXN","EUR","79959468","-0.13951","0","0"
"800","M","USD","KRW","79968789","1000.00000","0","0"
"800","EURX","RUB","EUR","79949487","-35.44100","0","0"
"800","EURB","USD","EUR","79959474","-1.20940","0","0"
"800","EURX","CHF","EUR","79949772","-1.53970","0","0"
"800","EURB","JPY","EUR","79949473","-135.44000","0","0"
"800","EURX","MXN","EUR","79959469","-0.13939","0","0"
"800","M","USD","KRW","79968869","1000.00000","0","0"
"800","EURX","NOK","EUR","79949189","-7.89720","0","0"
"800","EURX","CHF","EUR","79949773","-1.53970","0","0"
"800","2002","FRF","USD","80039898","0.19500","0","0"
"800","EURX","AUD","EUR","79949588","-1.67330","0","0"
"800","EURB","USD","EUR","79959475","-1.20110","0","0"
"800","EURX","RUB","EUR","79949488","-35.64100","0","0"
"800","EURB","JPY","EUR","79949474","-135.63000","0","0"
"800","M","USD","KRW","79969069","1000.00000","0","0"
"800","EURX","MXN","EUR","79959470","-0.13939","0","0"
"800","EURX","CHF","EUR","79949774","-1.53970","0","0"
"800","M","USD","KRW","79969298","1000.00000","0","0"
"800","EURX","MXN","EUR","79959471","-0.13939","0","0"
"800","EURB","USD","EUR","79959476","-1.19930","0","0"
"800","EURX","RUB","EUR","79949489","-35.79400","0","0"
"800","EURX","CHF","EUR","79949775","-1.54310","0","0"
"800","EURB","JPY","EUR","79949475","-135.46000","0","0"
"800","2002","GBP","USD","80039898","1.78000","0","0"
"800","M","USD","KRW","80009688","1000.00000","0","0"
"800","EURX","NOK","EUR","79949190","-7.89880","0","0"
"800","EURX","MXN","EUR","79959472","-0.14011","0","0"
"800","EURX","AUD","EUR","79949591","-1.66940","0","0"
"800","EURX","CHF","EUR","79949776","-1.53790","0","0"
"800","EURB","USD","EUR","79959477","-1.19930","0","0"
"800","EURX","RUB","EUR","79949490","-35.68400","0","0"
"800","M","USD","KRW","80019898","1000.00000","0","0"
"800","EURB","JPY","EUR","79949476","-135.43000","0","0"
"800","EURX","MXN","EUR","79959473","-0.13869","0","0"
"800","2004","FRF","USD","80039898","0.18000","0","0"
"800","EURX","CHF","EUR","79949777","-1.53580","0","0"
"800","EURX","RUB","EUR","79949493","-35.75800","0","0"
"800","M","USD","MXN","79939891","0.10015","0","0"
"800","EURB","JPY","EUR","79949479","-135.77000","0","0"
"800","EURB","USD","EUR","79959478","-1.19930","0","0"
"800","EURX","NOK","EUR","79949191","-7.91890","0","0"
"800","EURX","AUD","EUR","79949592","-1.67770","0","0"
"800","EURX","MXN","EUR","79959474","-0.13876","0","0"
"800","EURX","CHF","EUR","79949778","-1.54470","0","0"
"800","EURX","RUB","EUR","79949494","-35.94300","0","0"
"800","EURB","USD","EUR","79959479","-1.19330","0","0"
"800","2011","AUD","USD","80039898","0.81000","0","0"
"800","EURB","JPY","EUR","79949480","-135.70000","0","0"
"800","M","USD","NZD","79939668","1.63431","0","0"
"800","EURX","MXN","EUR","79959475","-0.13801","0","0"
"800","EURX","CHF","EUR","79949779","-1.54620","0","0"
"800","EURX","NOK","EUR","79949194","-7.88455","0","0"
"800","EURX","RUB","EUR","79949495","-35.99400","0","0"
"800","EURX","AUD","EUR","79949593","-1.68180","0","0"
"800","EURB","USD","EUR","79959480","-1.20110","0","0"
"800","EURB","JPY","EUR","79949482","-135.48000","0","0"
"800","EURX","CHF","EUR","79949780","-1.54620","0","0"
"800","EURX","MXN","EUR","79959476","-0.13884","0","0"
"800","2011","DEM","USD","80039898","0.71000","0","0"
"800","EURB","USD","EUR","79959481","-1.19450","0","0"
"800","M","USD","NZD","79939669","1.64799","0","0"
"800","EURX","CHF","EUR","79949781","-1.54620","0","0"
"800","EURX","RUB","EUR","79949496","-35.87000","0","0"
"800","EURB","JPY","EUR","79949483","-135.59000","0","0"
"800","EURX","NOK","EUR","79949195","-7.88120","0","0"
"800","EURX","AUD","EUR","79949594","-1.67500","0","0"
"800","M","USD","NZD","79939670","1.65426","0","0"
"800","EURX","MXN","EUR","79959477","-0.13884","0","0"
"800","EURB","USD","EUR","79959482","-1.20200","0","0"
"800","EURX","CHF","EUR","79949782","-1.54750","0","0"
"800","2011","FRF","USD","80039898","0.19000","0","0"
"800","EURX","RUB","EUR","79949497","-35.74200","0","0"
"800","EURB","JPY","EUR","79949487","-135.73000","0","0"
"800","EURX","MXN","EUR","79959478","-0.13884","0","0"
"800","M","USD","NZD","79939671","1.64582","0","0"
"800","EURX","CHF","EUR","79949783","-1.54730","0","0"
"800","EURB","USD","EUR","79959483","-1.18790","0","0"
"800","EURX","RUB","EUR","79949570","-35.96300","0","0"
"800","EURX","AUD","EUR","79949595","-1.67530","0","0"
"800","EURX","MXN","EUR","79959479","-0.13831","0","0"
"800","M","USD","NZD","79939672","1.63586","0","0"
"800","2011","GBP","USD","80039898","1.60000","0","0"
"800","EURX","NOK","EUR","79949196","-7.84340","0","0"
"800","EURB","JPY","EUR","79949488","-135.56000","0","0"
"800","EURX","CHF","EUR","79949784","-1.54970","0","0"
"800","EURB","USD","EUR","79959484","-1.18790","0","0"
"800","EURX","MXN","EUR","79959480","-0.13844","0","0"
"800","M","USD","NZD","79939675","1.62404","0","0"
"800","EURX","RUB","EUR","79949571","-35.91500","0","0"
"800","EURB","JPY","EUR","79949489","-135.67000","0","0"
"800","EURX","CHF","EUR","79949785","-1.55420","0","0"
"800","EURX","AUD","EUR","79949598","-1.67940","0","0"
"800","2012","DEM","USD","80039898","0.65000","0","0"
"800","M","USD","NZD","79939676","1.59109","0","0"
"800","EURX","RUB","EUR","79949572","-35.97800","0","0"
"800","EURX","MXN","EUR","79959481","-0.13810","0","0"
"800","EURX","NOK","EUR","79949197","-7.85530","0","0"
"800","EURB","USD","EUR","79959485","-1.18790","0","0"
"800","EURX","CHF","EUR","79949786","-1.55760","0","0"
"800","EURB","JPY","EUR","79949490","-135.29000","0","0"
"800","M","USD","NZD","79939677","1.60128","0","0"
"800","EURX","MXN","EUR","79959482","-0.13847","0","0"
"800","EURX","RUB","EUR","79949573","-36.02600","0","0"
"800","EURX","AUD","EUR","79949668","-1.67360","0","0"
"800","2012","ESP","USD","80039898","0.01100","0","0"
"800","EURB","USD","EUR","79959486","-1.18170","0","0"
"800","M","USD","NZD","79939678","1.60424","0","0"
"800","EURX","CHF","EUR","79949787","-1.55760","0","0"
"800","EURX","MXN","EUR","79959483","-0.13727","0","0"
"800","EURX","RUB","EUR","79949574","-36.01100","0","0"
"800","EURB","JPY","EUR","79949493","-134.71000","0","0"
"800","EURX","NOK","EUR","79949198","-7.85150","0","0"
"800","EURX","CHF","EUR","79949788","-1.55760","0","0"
"800","EURB","USD","EUR","79959487","-1.18990","0","0"
"800","M","USD","NZD","79939679","1.58265","0","0"
"800","EURX","MXN","EUR","79959484","-0.13727","0","0"
"800","EURX","RUB","EUR","79949577","-36.23700","0","0"
"800","EURB","JPY","EUR","79949494","-135.21000","0","0"
"800","EURX","AUD","EUR","79949669","-1.67640","0","0"
"800","EURX","NOK","EUR","79949270","-7.88850","0","0"
"800","2012","FRF","USD","80039898","0.19500","0","0"
"800","EURX","CHF","EUR","79949789","-1.55530","0","0"
"800","EURB","USD","EUR","79959488","-1.18640","0","0"
"800","M","USD","NZD","79939682","1.55763","0","0"
"800","EURX","MXN","EUR","79959485","-0.13727","0","0"
"800","EURX","RUB","EUR","79949578","-36.24800","0","0"
"800","EURB","JPY","EUR","79949495","-135.33000","0","0"
"800","EURX","CHF","EUR","79949790","-1.55770","0","0"
"800","EURX","MXN","EUR","79959486","-0.13739","0","0"
"800","EURX","NOK","EUR","79949271","-7.89955","0","0"
"800","M","USD","NZD","79939683","1.55763","0","0"
"800","EURB","USD","EUR","79959489","-1.18530","0","0"
"800","EURB","JPY","EUR","79949496","-135.46000","0","0"
"800","EURX","RUB","EUR","79949579","-36.17600","0","0"
"800","EURX","AUD","EUR","79949670","-1.67330","0","0"
"800","EURX","CHF","EUR","79949791","-1.55960","0","0"
"800","EURX","MXN","EUR","79959487","-0.13821","0","0"
"800","2012","GBP","USD","80039898","1.78000","0","0"
"800","M","USD","NZD","79939684","1.55763","0","0"
"800","EURB","JPY","EUR","79949497","-135.19000","0","0"
"800","EURX","RUB","EUR","79949580","-36.10200","0","0"
"800","EURB","USD","EUR","79959490","-1.18870","0","0"
"800","EURX","CHF","EUR","79949792","-1.56140","0","0"
"800","EURX","MXN","EUR","79959488","-0.13756","0","0"
"800","EURX","NOK","EUR","79949272","-7.91850","0","0"
"800","M","USD","NZD","79939685","1.56912","0","0"
"800","EURB","JPY","EUR","79949570","-135.78000","0","0"
"800","EURX","RUB","EUR","79949581","-36.11300","0","0"
"800","EURX","AUD","EUR","79949675","-1.68210","0","0"
"800","2014","FRF","USD","80039898","0.18000","0","0"
"800","EURB","USD","EUR","79959491","-1.18870","0","0"
"800","EURX","CHF","EUR","79949793","-1.55850","0","0"
"800","EURX","MXN","EUR","79959489","-0.13853","0","0"
"800","M","USD","NZD","79939689","1.53704","0","0"
"800","EURX","NOK","EUR","79949273","-7.90310","0","0"
"800","EURB","JPY","EUR","79949571","-136.82000","0","0"
"800","EURX","RUB","EUR","79949584","-35.89600","0","0"
"800","EURB","USD","EUR","79959492","-1.18870","0","0"
"800","EURX","MXN","EUR","79959490","-0.13776","0","0"
"800","EURX","CHF","EUR","79949794","-1.55850","0","0"
"800","EURX","RUB","EUR","79949585","-35.65400","0","0"
"800","B","MXP","USD","80039898","7.00000","0","0"
"800","EURB","JPY","EUR","79949572","-137.44000","0","0"
"800","EURX","AUD","EUR","79949676","-1.68090","0","0"
"800","EURX","NOK","EUR","79949274","-7.90930","0","0"
"800","M","USD","NZD","79939690","1.53704","0","0"
"800","EURB","USD","EUR","79959493","-1.20730","0","0"
"800","EURX","MXN","EUR","79959491","-0.13776","0","0"
"800","EURX","CHF","EUR","79949795","-1.55850","0","0"
"800","EURB","JPY","EUR","79949573","-137.64000","0","0"
"800","EURX","RUB","EUR","79949586","-35.80000","0","0"
"800","M","USD","NZD","79939691","1.53941","0","0"
"800","EURX","MXN","EUR","79959492","-0.13776","0","0"
"800","EURX","AUD","EUR","79949677","-1.66950","0","0"
"800","M","DEM","USD","80039898","0.66667","0","0"
"800","EURB","USD","EUR","79959494","-1.21660","0","0"
"800","EURB","JPY","EUR","79949574","-137.99000","0","0"
"800","EURX","CHF","EUR","79949796","-1.55960","0","0"
"800","EURX","NOK","EUR","79949277","-7.96530","0","0"
"800","M","USD","NZD","79939692","1.52393","0","0"
"800","EURX","RUB","EUR","79949587","-35.81200","0","0"
"800","EURX","MXN","EUR","79959493","-0.13808","0","0"
"800","EURB","USD","EUR","79959495","-1.20890","0","0"
"800","EURB","JPY","EUR","79949577","-138.51000","0","0"
"800","EURX","CHF","EUR","79949797","-1.55400","0","0"
"800","M","USD","NZD","79939693","1.49858","0","0"
"800","EURX","RUB","EUR","79949588","-35.98000","0","0"
"800","EURX","MXN","EUR","79959494","-0.13877","0","0"
"800","EURB","USD","EUR","79959496","-1.19370","0","0"
"800","EURX","CHF","EUR","79949798","-1.55290","0","0"
"800","EURX","AUD","EUR","79949678","-1.67620","0","0"
"800","M","SOJA","USD","79989898","2.89000","0","0"
"800","EURB","JPY","EUR","79949578","-140.25000","0","0"
"800","EURX","NOK","EUR","79949278","-7.97450","0","0"
"800","EURX","MXN","EUR","79959495","-0.13811","0","0"
"800","M","USD","NZD","79939696","1.50083","0","0"
"800","EURX","RUB","EUR","79949591","-35.70800","0","0"
"800","EURX","CHF","EUR","79949868","-1.54980","0","0"
"800","EURB","USD","EUR","79959497","-1.19780","0","0"
"800","EURB","JPY","EUR","79949579","-139.67000","0","0"
"800","M","USD","NZD","79939697","1.50921","0","0"
"800","EURX","RUB","EUR","79949592","-35.91700","0","0"
"800","EURX","MXN","EUR","79959496","-0.13679","0","0"
"800","EURX","CHF","EUR","79949869","-1.54610","0","0"
"810","1001","AUD","USD","80039898","0.80000","0","0"
"800","EURB","JPY","EUR","79949580","-139.46000","0","0"
"800","M","USD","NZD","79939698","1.50921","0","0"
"800","EURB","USD","EUR","79959498","-1.19780","0","0"
"800","EURX","NOK","EUR","79949370","-7.89720","0","0"
"800","EURX","RUB","EUR","79949593","-35.86100","0","0"
"800","EURX","CHF","EUR","79949870","-1.54610","0","0"
"800","EURB","JPY","EUR","79949581","-139.81000","0","0"
"800","M","USD","NZD","79939771","1.51469","0","0"
"800","EURX","MXN","EUR","79959497","-0.13678","0","0"
"800","EURX","RUB","EUR","79949594","-35.88400","0","0"
"800","EURX","CHF","EUR","79949871","-1.54610","0","0"
"800","EURB","USD","EUR","79959569","-1.19780","0","0"
"810","1001","FRF","USD","80039898","0.19000","0","0"
"800","EURB","JPY","EUR","79949584","-139.09000","0","0"
"800","EURX","NOK","EUR","79949371","-7.94230","0","0"
"800","M","USD","NZD","79939772","1.51953","0","0"
"800","EURX","RUB","EUR","79949595","-35.85200","0","0"
"800","EURX","CHF","EUR","79949872","-1.54470","0","0"
"800","EURB","USD","EUR","79959570","-1.19790","0","0"
"800","EURX","MXN","EUR","79959498","-0.13678","0","0"
"800","EURB","JPY","EUR","79949585","-138.51000","0","0"
"800","M","USD","NZD","79939775","1.51149","0","0"
"800","EURX","RUB","EUR","79949598","-36.16600","0","0"
"810","1001","GBP","USD","80039898","1.80000","0","0"
"800","EURX","NOK","EUR","79949372","-7.94430","0","0"
"800","EURX","CHF","EUR","79949873","-1.54750","0","0"
"800","EURB","JPY","EUR","79949586","-138.45000","0","0"
"800","M","USD","NZD","79939776","1.51883","0","0"
"800","EURX","AUD","EUR","79949681","-1.67510","0","0"
"800","EURB","USD","EUR","79959571","-1.18340","0","0"
"800","EURX","MXN","EUR","79959569","-0.13678","0","0"
"800","EURX","RUB","EUR","79949668","-36.25300","0","0"
"800","EURX","CHF","EUR","79949874","-1.54800","0","0"
"810","1002","AUD","USD","80039898","0.78000","0","0"
"800","EURB","JPY","EUR","79949587","-139.70000","0","0"
"800","M","USD","NZD","79939777","1.51012","0","0"
"800","EURX","NOK","EUR","79949375","-7.94600","0","0"
"800","EURB","USD","EUR","79959572","-1.19370","0","0"
"800","EURX","RUB","EUR","79949669","-36.09500","0","0"
"800","EURX","CHF","EUR","79949875","-1.54470","0","0"
"800","EURX","AUD","EUR","79949692","-1.66490","0","0"
"800","EURX","MXN","EUR","79959570","-0.13683","0","0"
"800","M","USD","NZD","79939778","1.49120","0","0"
"800","EURB","JPY","EUR","79949588","-139.76000","0","0"
"800","EURX","RUB","EUR","79949670","-35.98200","0","0"
"800","EURB","USD","EUR","79959573","-1.18710","0","0"
"800","EURX","CHF","EUR","79949876","-1.54560","0","0"
"810","1002","DEM","USD","80039898","0.65000","0","0"
"800","M","USD","NZD","79939779","1.49454","0","0"
"800","EURX","NOK","EUR","79949377","-7.87320","0","0"
"800","EURX","MXN","EUR","79959571","-0.13487","0","0"
"800","EURB","JPY","EUR","79949591","-139.52000","0","0"
"800","EURX","AUD","EUR","79949693","-1.67430","0","0"
"800","EURX","CHF","EUR","79949877","-1.54560","0","0"
"800","EURB","USD","EUR","79959574","-1.18060","0","0"
"800","EURX","RUB","EUR","79949675","-35.84600","0","0"
"800","M","USD","NZD","79939782","1.48943","0","0"
"800","EURB","JPY","EUR","79949592","-139.92000","0","0"
"800","EURX","CHF","EUR","79949878","-1.54560","0","0"
"810","1002","ESP","USD","80039898","0.01100","0","0"
"800","EURX","MXN","EUR","79959572","-0.13453","0","0"
"800","EURB","USD","EUR","79959575","-1.18060","0","0"
"800","M","USD","NZD","79939783","1.48302","0","0"
"800","EURX","RUB","EUR","79949676","-36.10100","0","0"
"800","EURX","AUD","EUR","79949694","-1.67430","0","0"
"800","EURX","NOK","EUR","79949378","-7.86390","0","0"
"800","EURB","JPY","EUR","79949593","-139.70000","0","0"
"800","EURX","CHF","EUR","79949879","-1.54270","0","0"
"800","M","USD","NZD","79939784","1.47776","0","0"
"800","EURB","USD","EUR","79959576","-1.18060","0","0"
"800","EURB","JPY","EUR","79949594","-139.21000","0","0"
"800","EURX","RUB","EUR","79949677","-36.36000","0","0"
"800","EURX","CHF","EUR","79949880","-1.54250","0","0"
"810","1002","FRF","USD","80039898","0.19500","0","0"
"800","EURX","MXN","EUR","79959573","-0.13389","0","0"
"800","M","USD","NZD","79939785","1.48148","0","0"
"800","EURB","USD","EUR","79959577","-1.19040","0","0"
"800","EURB","JPY","EUR","79949595","-139.12000","0","0"
"800","EURX","AUD","EUR","79949695","-1.67430","0","0"
"800","EURX","RUB","EUR","79949678","-36.35300","0","0"
"800","EURX","CHF","EUR","79949881","-1.54380","0","0"
"800","M","USD","NZD","79939786","1.47319","0","0"
"800","EURX","NOK","EUR","79949382","-7.87280","0","0"
"810","1002","GBP","USD","80039898","1.78000","0","0"
"800","EURX","MXN","EUR","79959574","-0.13414","0","0"
"800","EURB","USD","EUR","79959578","-1.18270","0","0"
"800","EURB","JPY","EUR","79949598","-139.20000","0","0"
"800","EURX","CHF","EUR","79949882","-1.54580","0","0"
"800","EURX","RUB","EUR","79949681","-36.53300","0","0"
"800","EURX","AUD","EUR","79949696","-1.67500","0","0"
"800","M","USD","NZD","79939789","1.46843","0","0"
"810","1004","FRF","USD","80039898","0.18000","0","0"
"800","EURB","USD","EUR","79959579","-1.18310","0","0"
"800","EURX","MXN","EUR","79959575","-0.13414","0","0"
"800","EURB","JPY","EUR","79949668","-138.73000","0","0"
"800","EURX","CHF","EUR","79949883","-1.54770","0","0"
"800","EURX","NOK","EUR","79949383","-7.87170","0","0"
"800","EURX","RUB","EUR","79949692","-36.53000","0","0"
"800","M","USD","NZD","79939790","1.47929","0","0"
"800","EURX","MXN","EUR","79959576","-0.13414","0","0"
"800","EURB","USD","EUR","79959580","-1.20030","0","0"
"800","EURB","JPY","EUR","79949669","-139.18000","0","0"
"800","EURX","CHF","EUR","79949884","-1.54770","0","0"
"800","EURX","AUD","EUR","79949697","-1.67640","0","0"
