"MANDT",DIMID,"LENG","MASS","TIMEX","ECURR","TEMP","MOLQU","LIGHT","MSSIE","TEMP_DEP","PRESS_DEP"
"800","VOLUME",3,0,0,0,0,0,0,"M3",,
"503","DENSI",0,1,0,0,0,0,0,"KGV",,
"560","VISDYN",0,1,0,0,0,0,0,"PAS",,
"608","ENERGY",2,1,0,0,0,0,0,"J",,
"213","CAPACI",0,0,4,2,0,0,0,"F",,
"800","VPROPO",0,0,0,0,0,0,12,"KMK",,
"503","ECURR",0,0,0,1,0,0,0,"A",,
"509","SPARAD",0,0,0,0,0,0,0,,,
"300","VISKIN",2,0,0,0,0,0,0,"M2S",,
"608","FORCE",1,1,0,0,0,0,0,"N",,
"213","CONDUC",0,0,3,2,0,0,0,"D10",,
"503","ENERGY",2,1,0,0,0,0,0,"J",,
"888","AAAADL",0,0,0,0,0,0,0,,"X","X"
"560","VISKIN",2,0,0,0,0,0,0,"M2S",,
"509","SPEED",1,0,0,0,0,0,0,"M/S",,
"503","FORCE",1,1,0,0,0,0,0,"N",,
"888","ACCEL",1,0,0,0,0,0,0,"MS2",,
"608","FREQU",0,0,0,0,0,0,0,"HZ",,
"213","DENSI",0,1,0,0,0,0,0,"KGV",,
"300","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"560","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"503","FREQU",0,0,0,0,0,0,0,"HZ",,
"509","SPENER",2,0,0,0,0,0,0,,,
"888","CAPACI",0,0,4,2,0,0,0,,,
"608","HYDROL",3,0,0,0,0,0,0,,,
"503","HYDROL",3,0,0,0,0,0,0,,,
"888","CONDUC",0,0,3,2,0,0,0,"D10",,
"560","VOLTAG",2,1,0,0,0,0,0,"V",,
"213","ECURR",0,0,0,1,0,0,0,"A",,
"300","VOLTAG",2,1,0,0,0,0,0,"V",,
"509","STEXKZ",0,1,0,0,0,0,0,,,
"503","LENGTH",1,0,0,0,0,0,0,"M",,
"608","LENGTH",1,0,0,0,0,0,0,"M",,
"888","DENSI",0,1,0,0,0,0,0,"KGV",,
"560","VOLUME",3,0,0,0,0,0,0,"M3",,
"888","ECURR",0,0,0,1,0,0,0,"A",,
"503","LIGHT",0,0,0,0,0,0,1,"CD",,
"213","ENERGY",2,1,0,0,0,0,0,"J",,
"608","LIGHT",0,0,0,0,0,0,1,"CD",,
"300","VOLUME",3,0,0,0,0,0,0,"M3",,
"888","ENERGY",2,1,0,0,0,0,0,"J",,
"509","SURFAC",2,0,0,0,0,0,0,"M2",,
"560","VPROPO",0,0,0,0,0,0,12,,,
"503","MAGNFD",0,1,0,0,0,0,0,,,
"888","FORCE",1,1,0,0,0,0,0,"N",,
"608","MAGNFD",0,1,0,0,0,0,0,,,
"213","EVARA",0,1,0,0,0,0,0,,,
"503","MAPER",0,0,2,0,0,0,0,"kgj",,
"888","FREQU",0,0,0,0,0,0,0,"HZ",,
"300","VPROPO",0,0,0,0,0,0,12,"KMK",,
"509","SURFTE",0,1,0,0,0,0,0,,,
"561","AAAADL",0,0,0,0,0,0,0,,"X","X"
"608","MAPER",0,0,2,0,0,0,0,"kgj",,
"503","MASFLO",0,1,0,0,0,0,0,"KGS",,
"888","HYDROL",3,0,0,0,0,0,0,,,
"213","FORCE",1,1,0,0,0,0,0,"N",,
"608","MASFLO",0,1,0,0,0,0,0,"KGS",,
"888","LENGTH",1,0,0,0,0,0,0,"M",,
"303","AAAADL",0,0,0,0,0,0,0,,"X","X"
"509","SURINV",0,0,0,0,0,0,0,"M2I",,
"503","MASS",0,1,0,0,0,0,0,"KG",,
"608","MASS",0,1,0,0,0,0,0,"KG",,
"213","FREQU",0,0,0,0,0,0,0,"HZ",,
"561","ACCEL",1,0,0,0,0,0,0,"MS2",,
"888","LIGHT",0,0,0,0,0,0,1,"CD",,
"608","MASSBD",0,1,0,0,0,0,0,,,
"503","MASSBD",0,1,0,0,0,0,0,,,
"888","MAGNFD",0,1,0,0,0,0,0,,,
"509","TEMP",0,0,0,0,1,0,0,"K",,
"303","ACCEL",1,0,0,0,0,0,0,"MS2",,
"608","MOENER",2,1,0,0,0,1,0,,,
"213","HYDROL",3,0,0,0,0,0,0,"LMS",,
"503","MOENER",2,1,0,0,0,1,0,,,
"561","CAPACI",0,0,4,2,0,0,0,,,
"888","MAPER",0,0,2,0,0,0,0,"kgj",,
"608","MOLMAS",0,1,0,0,0,0,0,,,
"509","TEMPRT",0,0,0,0,1,0,0,,,
"503","MOLMAS",0,1,0,0,0,0,0,,,
"561","CONDUC",0,0,3,2,0,0,0,"D10",,
"888","MASFLO",0,1,0,0,0,0,0,"KGS",,
"303","CAPACI",0,0,4,2,0,0,0,,,
"213","LENGTH",1,0,0,0,0,0,0,"M",,
"608","MOLQU",0,0,0,0,0,1,0,"MOL",,
"503","MOLQU",0,0,0,0,0,1,0,"MOL",,
"509","TIME",0,0,1,0,0,0,0,"S",,
"888","MASS",0,1,0,0,0,0,0,"KG",,
"561","DENSI",0,1,0,0,0,0,0,"KGV",,
"608","MPROPO",0,0,0,0,0,0,11,,,
"213","LIGHT",0,0,0,0,0,0,1,"CD",,
"503","MPROPO",0,0,0,0,0,0,11,,,
"888","MASSBD",0,1,0,0,0,0,0,,,
"303","CONDUC",0,0,3,2,0,0,0,"D10",,
"608","POINTS",0,0,0,0,0,0,9,"P",,
"509","TKONZ",0,0,0,0,0,0,0,,,
"503","POINTS",0,0,0,0,0,0,9,"P",,
"561","ECURR",0,0,0,1,0,0,0,"A",,
"888","MOENER",2,1,0,0,0,1,0,,,
"213","MAGNFD",0,1,0,0,0,0,0,"TES",,
"608","POWER",2,1,0,0,0,0,0,"W",,
"888","MOLMAS",0,1,0,0,0,0,0,,,
"509","VISDYN",0,1,0,0,0,0,0,"PAS",,
"561","ENERGY",2,1,0,0,0,0,0,"J",,
"303","DENSI",0,1,0,0,0,0,0,"KGV",,
"503","POWER",2,1,0,0,0,0,0,"W",,
"608","PRESS",0,1,0,0,0,0,0,"PA",,
"213","MAPER",0,0,2,0,0,0,0,"kgj",,
"888","MOLQU",0,0,0,0,0,1,0,"MOL",,
"509","VISKIN",2,0,0,0,0,0,0,"M2S",,
"608","PROPOR",0,0,0,0,0,0,10,,,
"888","MPROPO",0,0,0,0,0,0,11,,,
"303","ECURR",0,0,0,1,0,0,0,"A",,
"561","FORCE",1,1,0,0,0,0,0,"N",,
"503","PRESS",0,1,0,0,0,0,0,"PA",,
"213","MASFLO",0,1,0,0,0,0,0,"KGS",,
"608","RESIST",2,1,0,0,0,0,0,"OHM",,
"888","POINTS",0,0,0,0,0,0,9,"P",,
"509","VOLFLO",3,0,0,0,0,0,0,"M3S",,
"561","FREQU",0,0,0,0,0,0,0,"HZ",,
"213","MASS",0,1,0,0,0,0,0,"KG",,
"503","PROPOR",0,0,0,0,0,0,10,,,
"608","ROUNDS",1,0,1,0,0,0,0,,,
"888","POWER",2,1,0,0,0,0,0,"W",,
"303","ENERGY",2,1,0,0,0,0,0,"J",,
"509","VOLTAG",2,1,0,0,0,0,0,"V",,
"888","PRESS",0,1,0,0,0,0,0,"PA",,
"503","RESIST",2,1,0,0,0,0,0,"OHM",,
"608","SDL",0,0,0,0,0,0,22,,,"X"
"561","HYDROL",3,0,0,0,0,0,0,,,
"213","MASSBD",0,1,0,0,0,0,0,"KGF",,
"303","FORCE",1,1,0,0,0,0,0,"N",,
"509","VOLUME",3,0,0,0,0,0,0,"M3",,
"888","PROPOR",0,0,0,0,0,0,10,,,
"608","SPAEQU",0,0,0,0,0,1,0,,,
"503","ROUNDS",1,0,1,0,0,0,0,,,
"888","RESIST",2,1,0,0,0,0,0,"OHM",,
"509","VPROPO",0,0,0,0,0,0,12,,,
"608","SPARAD",0,0,0,0,0,0,0,,,
"213","MOENER",2,1,0,0,0,1,0,"JMO",,
"503","SDL",0,0,0,0,0,0,22,,,"X"
"888","ROUNDS",1,0,1,0,0,0,0,,,
"303","FREQU",0,0,0,0,0,0,0,"HZ",,
"608","SPEED",1,0,0,0,0,0,0,"M/S",,
"503","SPAEQU",0,0,0,0,0,1,0,,,
"888","SDL",0,0,0,0,0,0,22,,,"X"
"510","AAAADL",0,0,0,0,0,0,0,,"X","X"
"213","MOLMAS",0,1,0,0,0,0,0,"KGM",,
"608","SPENER",2,0,0,0,0,0,0,,,
"888","SPAEQU",0,0,0,0,0,1,0,,,
"561","LENGTH",1,0,0,0,0,0,0,"M",,
"503","SPARAD",0,0,0,0,0,0,0,,,
"303","HYDROL",3,0,0,0,0,0,0,,,
"510","ACCEL",1,0,0,0,0,0,0,"MS2",,
"608","STEXKZ",0,1,0,0,0,0,0,,,
"888","SPARAD",0,0,0,0,0,0,0,,,
"213","MOLQU",0,0,0,0,0,1,0,"MOL",,
"503","SPEED",1,0,0,0,0,0,0,"M/S",,
"561","LIGHT",0,0,0,0,0,0,1,"CD",,
"303","LENGTH",1,0,0,0,0,0,0,"M",,
"608","SURFAC",2,0,0,0,0,0,0,"M2",,
"888","SPEED",1,0,0,0,0,0,0,"M/S",,
"510","CAPACI",0,0,4,2,0,0,0,,,
"503","SPENER",2,0,0,0,0,0,0,,,
"608","SURFTE",0,1,0,0,0,0,0,,,
"561","MAGNFD",0,1,0,0,0,0,0,,,
"888","SPENER",2,0,0,0,0,0,0,,,
"303","LIGHT",0,0,0,0,0,0,1,"CD",,
"510","DENSI",0,1,0,0,0,0,0,"KGV",,
"503","STEXKZ",0,1,0,0,0,0,0,,,
"213","MPROPO",0,0,0,0,0,0,11,"KGK",,
"888","STEXKZ",0,1,0,0,0,0,0,,,
"561","MAPER",0,0,2,0,0,0,0,"kgj",,
"608","SURINV",0,0,0,0,0,0,0,"M2I",,
"503","SURFAC",2,0,0,0,0,0,0,"M2",,
"303","MAGNFD",0,1,0,0,0,0,0,,,
"888","SURFAC",2,0,0,0,0,0,0,"M2",,
"608","TEMP",0,0,0,0,1,0,0,"K",,
"561","MASFLO",0,1,0,0,0,0,0,"KGS",,
"503","SURFTE",0,1,0,0,0,0,0,,,
"510","ECURR",0,0,0,1,0,0,0,"A",,
"888","SURFTE",0,1,0,0,0,0,0,,,
"608","TEMPRT",0,0,0,0,1,0,0,,,
"213","PERMEA",0,1,0,0,0,0,10,"PMR",,
"303","MAPER",0,0,2,0,0,0,0,"kgj",,
"503","SURINV",0,0,0,0,0,0,0,"M2I",,
"561","MASS",0,1,0,0,0,0,0,"KG",,
